fra;vaccin;jour;n_dose1;n_dose2;n_dose3;n_dose4;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_dose2;n_cum_dose3;n_cum_dose4;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel
FR;1;2021-08-27;107660;321595;2303;9;338875;1;0;0;0;38279315;31175670;149267;274;34484745;52;0;0;0
FR;1;2021-08-28;71027;220693;1102;0;231224;0;0;0;0;38350342;31396363;150369;274;34715969;52;0;0;0
FR;1;2021-08-29;24155;78198;469;1;82089;0;0;0;0;38374497;31474561;150838;275;34798058;52;0;0;0
FR;1;2021-08-30;96901;286266;4315;6;299757;4969;0;0;0;38471398;31760827;155153;281;35097815;5021;0;0;0
FR;1;2021-08-31;98131;276222;9295;15;289891;10067;2;0;0;38569529;32037049;164448;296;35387706;15088;2;0;0
FR;1;2021-09-01;112368;245288;21121;8;257680;22153;1;0;0;38681897;32282337;185569;304;35645386;37241;3;0;0
FR;1;2021-09-02;86765;197905;24535;18;208306;25518;0;0;0;38768662;32480242;210104;322;35853692;62759;3;0;0
FR;1;2021-09-03;82430;227489;26956;21;238931;28036;0;0;0;38851092;32707731;237060;343;36092623;90795;3;0;0
FR;1;2021-09-04;71630;189712;11141;11;199302;11709;7;0;0;38922722;32897443;248201;354;36291925;102504;10;0;0
FR;1;2021-09-05;18614;41146;4126;2;43851;4278;0;0;0;38941336;32938589;252327;356;36335776;106782;10;0;0
FR;1;2021-09-06;59825;151379;30181;15;158918;31203;2;0;0;39001161;33089968;282508;371;36494694;137985;12;0;0
FR;1;2021-09-07;57401;139612;30213;30;146740;31250;2;0;0;39058562;33229580;312721;401;36641434;169235;14;0;0
FR;1;2021-09-08;72353;173793;26926;22;182274;27967;4;0;0;39130915;33403373;339647;423;36823708;197202;18;0;0
FR;1;2021-09-09;54494;124410;28637;24;131176;29742;5;0;0;39185409;33527783;368284;447;36954884;226944;23;0;0
FR;1;2021-09-10;66220;152072;30452;24;161164;31697;5;0;0;39251629;33679855;398736;471;37116048;258641;28;0;0
FR;1;2021-09-11;52690;146632;9732;14;154131;10355;0;0;0;39304319;33826487;408468;485;37270179;268996;28;0;0
FR;1;2021-09-12;10798;29273;2490;1;30972;2659;2;0;0;39315117;33855760;410958;486;37301151;271655;30;0;0
FR;1;2021-09-13;51517;104408;38765;31;110951;40089;16;0;0;39366634;33960168;449723;517;37412102;311744;46;0;0
FR;1;2021-09-14;53341;95997;51287;67;102378;53274;41;0;0;39419975;34056165;501010;584;37514480;365018;87;0;0
FR;1;2021-09-15;60582;139230;50497;55;146404;47069;68;0;0;39480557;34195395;551507;639;37660884;412087;155;0;0
FR;1;2021-09-16;46644;81364;53354;70;86260;49609;61;0;0;39527201;34276759;604861;709;37747144;461696;216;0;0
FR;1;2021-09-17;53225;109333;45078;61;115672;42709;62;0;0;39580426;34386092;649939;770;37862816;504405;278;0;0
FR;1;2021-09-18;37885;118493;11796;19;124081;11278;19;0;0;39618311;34504585;661735;789;37986897;515683;297;0;0
FR;1;2021-09-19;6531;21025;2044;1;22129;1984;1;0;0;39624842;34525610;663779;790;38009026;517667;298;0;0
FR;1;2021-09-20;36545;74832;46231;65;78555;44195;31;0;0;39661387;34600442;710010;855;38087581;561862;329;0;0
FR;1;2021-09-21;34204;68103;56270;72;71136;52748;76;0;0;39695591;34668545;766280;927;38158717;614610;405;0;0
FR;1;2021-09-22;38843;118598;49883;76;123018;46934;39;0;0;39734434;34787143;816163;1003;38281735;661544;444;0;0
FR;1;2021-09-23;32039;62888;54514;85;65794;50922;76;0;0;39766473;34850031;870677;1088;38347529;712466;520;0;0
FR;1;2021-09-24;36799;90031;43676;89;94394;41956;57;0;0;39803272;34940062;914353;1177;38441923;754422;577;0;0
FR;1;2021-09-25;27652;96706;12307;27;101063;12186;19;0;0;39830924;35036768;926660;1204;38542986;766608;596;0;0
FR;1;2021-09-26;4388;15201;1777;5;16064;1700;4;0;0;39835312;35051969;928437;1209;38559050;768308;600;0;0
FR;1;2021-09-27;27355;60209;42913;89;63440;41640;81;0;1;39862667;35112178;971350;1298;38622490;809948;681;0;1
FR;1;2021-09-28;26915;49423;47203;76;52044;44491;40;0;0;39889582;35161601;1018553;1374;38674534;854439;721;0;1
FR;1;2021-09-29;35927;80260;47294;87;84649;45618;34;0;0;39925509;35241861;1065847;1461;38759183;900057;755;0;1
FR;1;2021-09-30;26077;46901;47528;80;49261;45476;52;0;0;39951586;35288762;1113375;1541;38808444;945533;807;0;1
FR;1;2021-10-01;47306;66905;44906;83;70796;44623;15;0;0;39998892;35355667;1158281;1624;38879240;990156;822;0;1
FR;1;2021-10-02;32384;62408;16113;32;67220;16324;6;0;0;40031276;35418075;1174394;1656;38946460;1006480;828;0;1
FR;1;2021-10-03;4343;8566;2043;3;9315;2040;4;0;0;40035619;35426641;1176437;1659;38955775;1008520;832;0;1
FR;1;2021-10-04;28979;44423;47114;79;46835;46983;31;0;0;40064598;35471064;1223551;1738;39002610;1055503;863;0;1
FR;1;2021-10-05;24569;41632;49894;116;43134;49345;49;0;0;40089167;35512696;1273445;1854;39045744;1104848;912;0;1
FR;1;2021-10-06;34660;61381;57508;101;64495;57259;25;0;0;40123827;35574077;1330953;1955;39110239;1162107;937;0;1
FR;1;2021-10-07;21082;39914;53053;74;41089;52002;32;0;0;40144909;35613991;1384006;2029;39151328;1214109;969;0;1
FR;1;2021-10-08;35672;59642;60411;83;62874;61169;28;0;0;40180581;35673633;1444417;2112;39214202;1275278;997;0;1
FR;1;2021-10-09;27466;48018;25497;29;52489;26025;10;0;0;40208047;35721651;1469914;2141;39266691;1301303;1007;0;1
FR;1;2021-10-10;3727;5809;2758;7;6288;2864;1;0;0;40211774;35727460;1472672;2148;39272979;1304167;1008;0;1
FR;1;2021-10-11;24856;38207;54589;88;40295;55263;48;0;0;40236630;35765667;1527261;2236;39313274;1359430;1056;0;1
FR;1;2021-10-12;23384;36581;58076;128;37089;59235;18;0;0;40260014;35802248;1585337;2364;39350363;1418665;1074;0;1
FR;1;2021-10-13;32974;47838;64177;125;50643;65704;23;0;1;40292988;35850086;1649514;2489;39401006;1484369;1097;0;2
FR;1;2021-10-14;21714;34766;53772;103;35679;54364;24;0;0;40314702;35884852;1703286;2592;39436685;1538733;1121;0;2
FR;1;2021-10-15;32751;48760;72335;165;50456;75031;22;0;0;40347453;35933612;1775621;2757;39487141;1613764;1143;0;2
FR;1;2021-10-16;26013;35281;34872;44;38299;36426;13;0;0;40373466;35968893;1810493;2801;39525440;1650190;1156;0;2
FR;1;2021-10-17;3161;4050;3418;2;4495;3317;3;0;0;40376627;35972943;1813911;2803;39529935;1653507;1159;0;2
FR;1;2021-10-18;24352;34879;66849;132;34920;69731;27;0;0;40400979;36007822;1880760;2935;39564855;1723238;1186;0;2
FR;1;2021-10-19;20723;35571;75677;135;33225;79609;40;0;0;40421702;36043393;1956437;3070;39598080;1802847;1226;0;2
FR;1;2021-10-20;29917;44198;96187;178;43273;99878;45;0;0;40451619;36087591;2052624;3248;39641353;1902725;1271;0;2
FR;1;2021-10-21;19803;35057;83198;107;31765;87064;29;0;0;40471422;36122648;2135822;3355;39673118;1989789;1300;0;2
FR;1;2021-10-22;29756;47762;103756;196;44562;109719;58;0;0;40501178;36170410;2239578;3551;39717680;2099508;1358;0;2
FR;1;2021-10-23;23057;35135;44875;57;36132;47383;11;0;0;40524235;36205545;2284453;3608;39753812;2146891;1369;0;2
FR;1;2021-10-24;2407;3842;3584;6;4042;3717;1;0;0;40526642;36209387;2288037;3614;39757854;2150608;1370;0;2
FR;1;2021-10-25;22501;30714;82030;143;29601;85836;36;0;0;40549143;36240101;2370067;3757;39787455;2236444;1406;0;2
FR;1;2021-10-26;19367;27641;86123;162;24741;90352;29;0;0;40568510;36267742;2456190;3919;39812196;2326796;1435;0;2
FR;1;2021-10-27;26223;39616;107825;252;37308;112743;45;0;0;40594733;36307358;2564015;4171;39849504;2439539;1480;0;2
FR;1;2021-10-28;18803;27109;86967;150;23485;91735;34;0;0;40613536;36334467;2650982;4321;39872989;2531274;1514;0;2
FR;1;2021-10-29;25934;40254;114842;202;35490;121677;52;0;0;40639470;36374721;2765824;4523;39908479;2652951;1566;0;2
FR;1;2021-10-30;17713;28711;49372;74;28302;51965;18;0;0;40657183;36403432;2815196;4597;39936781;2704916;1584;0;2
FR;1;2021-10-31;2087;3170;3451;2;3216;3685;2;0;0;40659270;36406602;2818647;4599;39939997;2708601;1586;0;2
FR;1;2021-11-01;8021;4272;3036;3;4359;3293;6;0;0;40667291;36410874;2821683;4602;39944356;2711894;1592;0;2
FR;1;2021-11-02;22911;33223;92416;156;29177;97871;39;0;1;40690202;36444097;2914099;4758;39973533;2809765;1631;0;3
FR;1;2021-11-03;26635;41545;117521;219;36998;123905;56;0;0;40716837;36485642;3031620;4977;40010531;2933670;1687;0;3
FR;1;2021-11-04;19626;30296;105825;213;24190;111969;42;0;0;40736463;36515938;3137445;5190;40034721;3045639;1729;0;3
FR;1;2021-11-05;27024;42293;138797;230;34177;147483;46;0;0;40763487;36558231;3276242;5420;40068898;3193122;1775;0;3
FR;1;2021-11-06;18864;29809;63497;123;27611;66516;24;0;0;40782351;36588040;3339739;5543;40096509;3259638;1799;0;3
FR;1;2021-11-07;1834;3270;4984;6;3027;5301;5;0;0;40784185;36591310;3344723;5549;40099536;3264939;1804;0;3
FR;1;2021-11-08;17879;32245;126017;224;25387;132654;47;0;0;40802064;36623555;3470740;5773;40124923;3397593;1851;0;3
FR;1;2021-11-09;19519;37596;159325;334;26128;169141;63;0;0;40821583;36661151;3630065;6107;40151051;3566734;1914;0;3
FR;1;2021-11-10;28890;49058;181927;441;39016;192549;84;0;0;40850473;36710209;3811992;6548;40190067;3759283;1998;0;3
FR;1;2021-11-11;4192;5931;12237;26;5107;13027;14;0;0;40854665;36716140;3824229;6574;40195174;3772310;2012;0;3
FR;1;2021-11-12;26025;46822;174848;244;35296;186541;78;0;0;40880690;36762962;3999077;6818;40230470;3958851;2090;0;3
FR;1;2021-11-13;18735;29145;76848;111;25372;81795;40;0;0;40899425;36792107;4075925;6929;40255842;4040646;2130;0;3
FR;1;2021-11-14;2050;3242;6827;5;2797;7358;6;0;0;40901475;36795349;4082752;6934;40258639;4048004;2136;0;3
FR;1;2021-11-15;18793;34708;156446;306;24619;166281;59;0;0;40920268;36830057;4239198;7240;40283258;4214285;2195;0;3
FR;1;2021-11-16;21369;37818;192161;380;23329;205075;99;0;1;40941637;36867875;4431359;7620;40306587;4419360;2294;0;4
FR;1;2021-11-17;28672;45550;193255;398;33023;205078;93;0;0;40970309;36913425;4624614;8018;40339610;4624438;2387;0;4
FR;1;2021-11-18;21143;39597;182535;459;25139;194659;86;0;0;40991452;36953022;4807149;8477;40364749;4819097;2473;0;4
FR;1;2021-11-19;30892;53323;230281;532;34820;246776;135;0;0;41022344;37006345;5037430;9009;40399569;5065873;2608;0;4
FR;1;2021-11-20;23773;33212;97001;202;26733;103650;42;0;0;41046117;37039557;5134431;9211;40426302;5169523;2650;0;4
FR;1;2021-11-21;2342;3908;9130;19;2956;9937;16;0;0;41048459;37043465;5143561;9230;40429258;5179460;2666;0;4
FR;1;2021-11-22;21424;30320;175932;467;16943;189474;79;0;0;41069883;37073785;5319493;9697;40446201;5368934;2745;0;4
FR;1;2021-11-23;24031;40979;221262;540;21325;238017;77;0;0;41093914;37114764;5540755;10237;40467526;5606951;2822;0;4
FR;1;2021-11-24;30297;49647;217397;701;31967;234579;67;0;0;41124211;37164411;5758152;10938;40499493;5841530;2889;0;4
FR;1;2021-11-25;23734;44049;244517;718;22079;264216;101;0;0;41147945;37208460;6002669;11656;40521572;6105746;2990;0;4
FR;1;2021-11-26;30618;66642;356840;836;33248;388623;154;0;0;41178563;37275102;6359509;12492;40554820;6494369;3144;0;4
FR;1;2021-11-27;21961;45265;202663;372;26159;222691;112;0;0;41200524;37320367;6562172;12864;40580979;6717060;3256;0;4
FR;1;2021-11-28;3179;9549;54802;63;3471;61016;37;0;0;41203703;37329916;6616974;12927;40584450;6778076;3293;0;4
FR;1;2021-11-29;17901;49472;326427;841;20780;354572;150;0;0;41221604;37379388;6943401;13768;40605230;7132648;3443;0;4
FR;1;2021-11-30;22790;64831;431191;952;23808;470846;262;0;0;41244394;37444219;7374592;14720;40629038;7603494;3705;0;4
FR;1;2021-12-01;25359;69048;442948;1131;28445;481808;271;0;0;41269753;37513267;7817540;15851;40657483;8085302;3976;0;4
FR;1;2021-12-02;20089;64320;489452;1230;18456;532953;274;0;0;41289842;37577587;8306992;17081;40675939;8618255;4250;0;4
FR;1;2021-12-03;22910;82305;542829;1310;30301;591820;308;0;0;41312752;37659892;8849821;18391;40706240;9210075;4558;0;4
FR;1;2021-12-04;16416;53800;299134;654;23215;329001;181;0;0;41329168;37713692;9148955;19045;40729455;9539076;4739;0;4
FR;1;2021-12-05;3635;13780;81547;143;4200;91046;85;0;0;41332803;37727472;9230502;19188;40733655;9630122;4824;0;4
FR;1;2021-12-06;25846;62432;415510;1066;22073;455239;356;0;0;41358649;37789904;9646012;20254;40755728;10085361;5180;0;4
FR;1;2021-12-07;20018;75456;523058;1536;24287;572704;372;0;0;41378667;37865360;10169070;21790;40780015;10658065;5552;0;4
FR;1;2021-12-08;21718;75508;458536;1545;30659;502195;378;0;0;41400385;37940868;10627606;23335;40810674;11160260;5930;0;4
FR;1;2021-12-09;19472;73981;493049;1625;24350;541082;397;0;0;41419857;38014849;11120655;24960;40835024;11701342;6327;0;4
FR;1;2021-12-10;23329;87536;547451;1585;32443;600087;392;0;1;41443186;38102385;11668106;26545;40867467;12301429;6719;0;5
FR;1;2021-12-11;16533;59096;302763;751;25962;335493;279;0;0;41459719;38161481;11970869;27296;40893429;12636922;6998;0;5
FR;1;2021-12-12;4396;15885;83237;179;5249;94047;96;0;0;41464115;38177366;12054106;27475;40898678;12730969;7094;0;5
FR;1;2021-12-13;15760;63448;367069;1094;23947;406356;236;0;0;41479875;38240814;12421175;28569;40922625;13137325;7330;0;5
FR;1;2021-12-14;20867;80130;464864;1748;28666;515315;506;0;1;41500742;38320944;12886039;30317;40951291;13652640;7836;0;6
FR;1;2021-12-15;21625;77317;409168;1309;33035;453241;311;0;1;41522367;38398261;13295207;31626;40984326;14105881;8147;0;7
FR;1;2021-12-16;20065;77064;451977;1577;27944;500706;324;0;0;41542432;38475325;13747184;33203;41012270;14606587;8471;0;7
FR;1;2021-12-17;22628;86407;480012;1737;34671;531042;371;0;0;41565060;38561732;14227196;34940;41046941;15137629;8842;0;7
FR;1;2021-12-18;17610;54560;257654;731;24692;288527;232;0;0;41582670;38616292;14484850;35671;41071633;15426156;9074;0;7
FR;1;2021-12-19;5563;16927;79203;194;5923;90690;116;0;0;41588233;38633219;14564053;35865;41077556;15516846;9190;0;7
FR;1;2021-12-20;20952;62904;316294;1082;26511;355334;284;0;0;41609185;38696123;14880347;36947;41104067;15872180;9474;0;7
FR;1;2021-12-21;26339;72873;372808;1422;30569;418136;338;0;0;41635524;38768996;15253155;38369;41134636;16290316;9812;0;7
FR;1;2021-12-22;24988;65677;310689;1217;29608;349611;361;0;1;41660512;38834673;15563844;39586;41164244;16639927;10173;0;8
FR;1;2021-12-23;21273;52137;241527;958;23364;273071;361;0;0;41681785;38886810;15805371;40544;41187608;16912998;10534;0;8
FR;1;2021-12-24;7129;18263;67167;258;9246;77053;154;0;1;41688914;38905073;15872538;40802;41196854;16990051;10688;0;9
FR;1;2021-12-25;508;2869;5593;15;1798;6540;55;0;0;41689422;38907942;15878131;40817;41198652;16996591;10743;0;9
FR;1;2021-12-26;2750;7575;26953;71;3495;31466;100;0;0;41692172;38915517;15905084;40888;41202147;17028057;10843;0;9
FR;1;2021-12-27;18312;53484;235141;705;25474;265801;365;0;0;41710484;38969001;16140225;41593;41227621;17293858;11208;0;9
FR;1;2021-12-28;23303;61888;292063;1026;26999;330233;595;0;1;41733787;39030889;16432288;42619;41254620;17624091;11803;0;10
FR;1;2021-12-29;22218;55397;255037;921;25274;288239;645;0;1;41756005;39086286;16687325;43540;41279894;17912330;12448;0;11
FR;1;2021-12-30;21239;46420;212182;857;22447;239634;718;0;0;41777244;39132706;16899507;44397;41302341;18151964;13166;0;11
FR;1;2021-12-31;7467;16535;61879;229;8716;70413;346;0;0;41784711;39149241;16961386;44626;41311057;18222377;13512;0;11
FR;1;2022-01-01;1164;2493;5667;30;1542;6581;73;0;0;41785875;39151734;16967053;44656;41312599;18228958;13585;0;11
FR;1;2022-01-02;3088;8076;28895;50;3670;33538;190;0;0;41788963;39159810;16995948;44706;41316269;18262496;13775;0;11
FR;1;2022-01-03;26356;54179;228274;790;27543;257739;960;0;1;41815319;39213989;17224222;45496;41343812;18520235;14735;0;12
FR;1;2022-01-04;26258;65007;299306;1240;29806;337350;1366;0;2;41841577;39278996;17523528;46736;41373618;18857585;16101;0;14
FR;1;2022-01-05;30560;64250;274917;1099;32520;310295;1264;0;0;41872137;39343246;17798445;47835;41406138;19167880;17365;0;14
FR;1;2022-01-06;26850;66190;306934;1404;29278;346592;1568;0;1;41898987;39409436;18105379;49239;41435416;19514472;18933;0;15
FR;1;2022-01-07;31579;74999;349869;1538;34404;394017;1822;0;1;41930566;39484435;18455248;50777;41469820;19908489;20755;0;16
FR;1;2022-01-08;23390;51359;222507;698;25580;251131;913;0;1;41953956;39535794;18677755;51475;41495400;20159620;21668;0;17
FR;1;2022-01-09;7092;17137;66030;163;8174;76135;335;0;0;41961048;39552931;18743785;51638;41503574;20235755;22003;0;17
FR;1;2022-01-10;21802;60599;236824;957;32928;267623;1257;0;1;41982850;39613530;18980609;52595;41536502;20503378;23260;0;18
FR;1;2022-01-11;26776;63445;282325;1280;31209;317844;1837;0;1;42009626;39676975;19262934;53875;41567711;20821222;25097;0;19
FR;1;2022-01-12;28964;62490;246294;1106;35054;278082;1686;0;3;42038590;39739465;19509228;54981;41602765;21099304;26783;0;22
FR;1;2022-01-13;24788;60162;262823;1253;30040;296140;1993;0;4;42063378;39799627;19772051;56234;41632805;21395444;28776;0;26
FR;1;2022-01-14;27968;66701;314040;1366;32126;351289;2475;0;1;42091346;39866328;20086091;57600;41664931;21746733;31251;0;27
FR;1;2022-01-15;19371;44414;199326;618;22471;223860;1362;0;1;42110717;39910742;20285417;58218;41687402;21970593;32613;0;28
FR;1;2022-01-16;5162;12962;51533;135;6022;59559;337;0;0;42115879;39923704;20336950;58353;41693424;22030152;32950;0;28
FR;1;2022-01-17;16880;39679;184848;783;20123;206834;1691;0;2;42132759;39963383;20521798;59136;41713547;22236986;34641;0;30
FR;1;2022-01-18;19456;45964;212444;1154;22988;237046;2458;0;1;42152215;40009347;20734242;60290;41736535;22474032;37099;0;31
FR;1;2022-01-19;20312;43960;176130;898;25483;197191;1977;0;4;42172527;40053307;20910372;61188;41762018;22671223;39076;0;35
FR;1;2022-01-20;16847;40568;183715;1147;20807;204761;2516;0;2;42189374;40093875;21094087;62335;41782825;22875984;41592;0;37
FR;1;2022-01-21;19919;47031;228978;1405;23903;253361;3106;0;1;42209293;40140906;21323065;63740;41806728;23129345;44698;0;38
FR;1;2022-01-22;13844;33334;144502;579;18437;161388;1404;0;2;42223137;40174240;21467567;64319;41825165;23290733;46102;0;40
FR;1;2022-01-23;3380;8767;33434;132;4578;38322;352;0;1;42226517;40183007;21501001;64451;41829743;23329055;46454;0;41
FR;1;2022-01-24;11815;32981;142237;718;17796;158278;2104;0;1;42238332;40215988;21643238;65169;41847539;23487333;48558;0;42
FR;1;2022-01-25;14214;38168;163424;1049;20287;181564;3181;0;1;42252546;40254156;21806662;66218;41867826;23668897;51739;0;43
FR;1;2022-01-26;14864;37720;150263;933;22638;166385;2516;0;1;42267410;40291876;21956925;67151;41890464;23835282;54255;0;44
FR;1;2022-01-27;12340;33322;143468;896;18498;158033;3230;0;3;42279750;40325198;22100393;68047;41908962;23993315;57485;0;47
FR;1;2022-01-28;16328;56912;198327;1144;32664;222393;4006;0;3;42296078;40382110;22298720;69191;41941626;24215708;61491;0;50
FR;1;2022-01-29;10269;35470;135211;525;19611;151538;1880;0;1;42306347;40417580;22433931;69716;41961237;24367246;63371;0;51
FR;1;2022-01-30;2485;9260;29685;86;4832;34449;434;0;1;42308832;40426840;22463616;69802;41966069;24401695;63805;0;52
FR;1;2022-01-31;8758;32470;104352;533;19472;117352;2339;0;3;42317590;40459310;22567968;70335;41985541;24519047;66144;0;55
FR;1;2022-02-01;11000;36458;127086;865;20638;141222;4326;0;1;42328590;40495768;22695054;71200;42006179;24660269;70470;0;56
FR;1;2022-02-02;12057;41576;130365;782;25265;145822;3774;0;9;42340647;40537344;22825419;71982;42031444;24806091;74244;0;65
FR;1;2022-02-03;9422;34047;117028;785;19111;130335;4285;0;4;42350069;40571391;22942447;72767;42050555;24936426;78529;0;69
FR;1;2022-02-04;11539;49300;172586;967;26591;192729;5481;0;5;42361608;40620691;23115033;73734;42077146;25129155;84010;0;74
FR;1;2022-02-05;7999;33925;117591;391;18173;133030;2413;0;3;42369607;40654616;23232624;74125;42095319;25262185;86423;0;77
FR;1;2022-02-06;1706;7994;22754;86;3872;26905;444;0;0;42371313;40662610;23255378;74211;42099191;25289090;86867;0;77
FR;1;2022-02-07;7356;35393;119113;459;18172;134977;3397;0;4;42378669;40698003;23374491;74670;42117363;25424067;90264;0;81
FR;1;2022-02-08;7770;31958;125667;695;14891;140657;4300;0;5;42386439;40729961;23500158;75365;42132254;25564724;94564;0;86
FR;1;2022-02-09;8653;36520;135263;702;17918;152508;3884;0;7;42395092;40766481;23635421;76067;42150172;25717232;98448;0;93
FR;1;2022-02-10;7023;30135;116381;676;13898;130170;4444;0;1;42402115;40796616;23751802;76743;42164070;25847402;102892;0;94
FR;1;2022-02-11;8659;41558;165145;878;18370;185369;5430;0;3;42410774;40838174;23916947;77621;42182440;26032771;108322;0;97
FR;1;2022-02-12;5345;27616;106714;379;12538;120899;2396;0;2;42416119;40865790;24023661;78000;42194978;26153670;110718;0;99
FR;1;2022-02-13;1269;5720;21719;66;2187;25337;402;0;3;42417388;40871510;24045380;78066;42197165;26179007;111120;0;102
FR;1;2022-02-14;5459;27228;118093;394;10644;133121;3384;0;4;42422847;40898738;24163473;78460;42207809;26312128;114504;0;106
FR;1;2022-02-15;5793;28868;118940;611;12215;132573;4882;0;1;42428640;40927606;24282413;79071;42220024;26444701;119386;0;107
FR;1;2022-02-16;5761;28492;110424;596;13758;123054;4152;0;3;42434401;40956098;24392837;79667;42233782;26567755;123538;0;110
FR;1;2022-02-17;4613;19744;73148;489;10127;80254;3998;0;3;42439014;40975842;24465985;80156;42243909;26648009;127536;0;113
FR;1;2022-02-18;5611;26793;99207;673;14166;108167;5519;0;2;42444625;41002635;24565192;80829;42258075;26756176;133055;0;115
FR;1;2022-02-19;3551;17178;59477;304;9570;66058;2266;0;0;42448176;41019813;24624669;81133;42267645;26822234;135321;0;115
FR;1;2022-02-20;791;3257;10706;36;1650;12333;360;0;1;42448967;41023070;24635375;81169;42269295;26834567;135681;0;116
FR;1;2022-02-21;3430;14598;52829;286;7919;57677;3126;0;2;42452397;41037668;24688204;81455;42277214;26892244;138807;0;118
FR;1;2022-02-22;3799;15545;51918;500;9042;55656;4070;0;1;42456196;41053213;24740122;81955;42286256;26947900;142877;0;119
FR;1;2022-02-23;4233;17825;57483;510;10744;62584;3569;0;3;42460429;41071038;24797605;82465;42297000;27010484;146446;0;122
FR;1;2022-02-24;3344;13143;43619;436;7837;46410;3657;0;2;42463773;41084181;24841224;82901;42304837;27056894;150103;0;124
FR;1;2022-02-25;4475;20042;64924;697;12160;68796;5767;0;4;42468248;41104223;24906148;83598;42316997;27125690;155870;0;128
FR;1;2022-02-26;2698;12804;41371;310;7651;45124;2494;0;2;42470946;41117027;24947519;83908;42324648;27170814;158364;0;130
FR;1;2022-02-27;644;2191;7130;42;1206;7995;431;0;0;42471590;41119218;24954649;83950;42325854;27178809;158795;0;130
FR;1;2022-02-28;2612;10496;34965;306;6077;37391;3124;0;0;42474202;41129714;24989614;84256;42331931;27216200;161919;0;130
FR;1;2022-03-01;3585;10757;38705;391;6361;39660;4549;0;4;42477787;41140471;25028319;84647;42338292;27255860;166468;0;134
FR;1;2022-03-02;3681;12187;41868;398;7453;43938;4110;0;1;42481468;41152658;25070187;85045;42345745;27299798;170578;0;135
FR;1;2022-03-03;2462;7988;26185;329;5244;26523;3380;0;1;42483930;41160646;25096372;85374;42350989;27326321;173958;0;136
FR;1;2022-03-04;2689;10525;35457;594;6956;34953;5278;0;3;42486619;41171171;25131829;85968;42357945;27361274;179236;0;139
FR;1;2022-03-05;1823;6364;21971;280;4202;22370;2571;0;1;42488442;41177535;25153800;86248;42362147;27383644;181807;0;140
FR;1;2022-03-06;359;957;2917;38;603;3120;327;0;0;42488801;41178492;25156717;86286;42362750;27386764;182134;0;140
FR;1;2022-03-07;1819;4723;16440;245;3045;15908;2831;0;4;42490620;41183215;25173157;86531;42365795;27402672;184965;0;144
FR;1;2022-03-08;1716;5258;17170;309;3669;15998;3472;0;3;42492336;41188473;25190327;86840;42369464;27418670;188437;0;147
FR;1;2022-03-09;1988;6678;19817;370;4753;19176;3422;0;4;42494324;41195151;25210144;87210;42374217;27437846;191859;0;151
FR;1;2022-03-10;1415;5014;15297;308;3666;14335;2943;0;2;42495739;41200165;25225441;87518;42377883;27452181;194802;0;153
FR;1;2022-03-11;1761;6407;21717;487;4442;19870;4739;0;1;42497500;41206572;25247158;88005;42382325;27472051;199541;0;154
FR;1;2022-03-12;1262;4653;15366;281;3095;14915;2686;0;2;42498762;41211225;25262524;88286;42385420;27486966;202227;0;156
FR;1;2022-03-13;257;612;2120;119;412;2066;468;0;0;42499019;41211837;25264644;88405;42385832;27489032;202695;0;156
FR;1;2022-03-14;1156;3678;13406;3882;2293;12528;6342;0;8;42500175;41215515;25278050;92287;42388125;27501560;209037;0;164
FR;1;2022-03-15;1409;5734;14663;6865;4318;13260;9846;0;8;42501584;41221249;25292713;99152;42392443;27514820;218883;0;172
FR;1;2022-03-16;1695;5086;17395;11520;3596;16461;14125;0;6;42503279;41226335;25310108;110672;42396039;27531281;233008;0;178
FR;1;2022-03-17;1177;3439;11733;9648;2365;10827;11732;0;8;42504456;41229774;25321841;120320;42398404;27542108;244740;0;186
